1.283600000000000030e+01,9.889480424864973429e+01,2.134800893305246916e+01,1.011700000000000088e+01
6.353399999999999714e+00,2.788760109430995371e+01,5.618549323326011091e+00,5.497399999999999842e+00
5.406900000000000261e+00,2.085964952698955699e+01,1.256281699589426104e+01,5.565700000000000092e-01
6.882500000000000284e+00,3.220647516653045273e+01,1.158058621487522188e+01,3.911500000000000199e+00
1.170800000000000018e+01,8.380479822412851831e+01,1.817549290492607739e+01,5.385399999999999743e+00
5.773699999999999832e+00,2.347564782554183793e+01,1.868533302192031087e+01,2.440599999999999881e+00
7.824699999999999989e+00,4.057344200099549170e+01,8.236642543086462709e+00,6.731799999999999784e+00
7.093099999999999739e+00,3.400203803240989942e+01,1.343914223849823486e+01,1.046300000000000008e+00
5.070199999999999818e+00,1.857997664154633455e+01,1.268033314203048079e+01,5.133700000000000152e+00
5.801400000000000112e+00,2.367876563895299924e+01,1.612803689297209075e+01,1.844000000000000083e+00
1.169999999999999929e+01,8.370175250812627610e+01,1.721102127130133752e+01,8.004300000000000637e+00
5.541599999999999859e+00,2.180435851969235372e+01,1.798947391839722698e+01,1.017900000000000027e+00
7.540199999999999569e+00,3.795676209767430009e+01,9.767934325035280807e+00,6.750399999999999956e+00
5.307699999999999640e+00,2.017583242520541731e+01,1.670154114790640421e+01,1.839599999999999902e+00
7.423899999999999721e+00,3.690946956932158685e+01,1.627892882605508262e+01,4.288499999999999979e+00
7.603100000000000414e+00,3.852860320935675986e+01,7.819935424876494068e+00,4.998099999999999987e+00
6.332799999999999763e+00,2.772505335211628719e+01,7.070816078214832601e+00,1.423300000000000010e+00
6.358900000000000219e+00,2.793107118062684080e+01,1.358685079325048406e+01,-1.421100000000000030e+00
6.274200000000000443e+00,2.726497131594832268e+01,2.151155820586805945e+01,2.475600000000000023e+00
5.639700000000000379e+00,2.250405624888679057e+01,1.087339927979017062e+01,4.604199999999999626e+00
9.310200000000000031e+00,5.547869271558506910e+01,1.507951741760375342e+01,3.962400000000000144e+00
9.453599999999999781e+00,5.702627453704128158e+01,8.871116253893717385e+00,5.414100000000000357e+00
8.825400000000000134e+00,5.038739626156110774e+01,1.793073813733982291e+01,5.169400000000000439e+00
5.179299999999999571e+00,1.930580526487388582e+01,9.408439212639951421e+00,-7.427899999999999503e-01
2.127899999999999991e+01,2.456474081565560255e+02,1.371726891510565238e+01,1.792899999999999849e+01
1.490799999999999947e+01,1.294657499373624319e+02,1.703431169602350437e+01,1.205400000000000027e+01
1.895899999999999963e+01,1.995573682366344315e+02,2.032914335588012733e+01,1.705399999999999849e+01
7.218200000000000394e+00,3.508908473219138102e+01,2.150378544847123052e+01,4.885200000000000209e+00
8.295099999999999696e+00,4.506910426708564188e+01,1.442592866421127695e+01,5.744200000000000195e+00
1.023600000000000065e+01,6.580130381388050864e+01,7.407927292469675962e+00,7.775400000000000311e+00
5.499399999999999622e+00,2.150639196575449930e+01,7.591188768882927818e+00,1.017300000000000093e+00
2.034100000000000108e+01,2.265010082881814242e+02,9.449887523654709298e+00,2.099200000000000088e+01
1.013599999999999923e+01,6.464871297457806065e+01,1.946714366050098377e+01,6.679899999999999949e+00
7.334500000000000242e+00,3.611327900955240011e+01,9.394476134232913722e+00,4.025900000000000034e+00
6.006199999999999761e+00,2.520458907961621264e+01,1.901313760104059725e+01,1.278399999999999981e+00
7.225900000000000212e+00,3.515648965561512540e+01,9.209709215317289477e+00,3.341099999999999959e+00
5.026900000000000368e+00,1.829533822292580680e+01,2.098802491822614158e+01,-2.680699999999999861e+00
6.547900000000000276e+00,2.944310913814450004e+01,1.103825616293167400e+01,2.967799999999999883e-01
7.538599999999999746e+00,3.794226563919984585e+01,8.403639680931474842e+00,3.884500000000000064e+00
5.036500000000000199e+00,1.835827659700617431e+01,9.339541452982107472e+00,5.701399999999999579e+00
1.027399999999999913e+01,6.624166049891002217e+01,1.560814496196228873e+01,6.752600000000000158e+00
5.107700000000000351e+00,1.882806487273829887e+01,1.315615659763816936e+01,2.057599999999999874e+00
5.729199999999999626e+00,2.315096880911524124e+01,1.106703885926473774e+01,4.795300000000000118e-01
5.188399999999999679e+00,1.936690450787769535e+01,1.929729559560948005e+01,2.042100000000000026e-01
6.355699999999999683e+00,2.790577583326327371e+01,1.507945455604830798e+01,6.786100000000000465e-01
9.768700000000000827e+00,6.049314871611106526e+01,1.446900766836943930e+01,7.543499999999999872e+00
6.515900000000000247e+00,2.918461301397524466e+01,2.078071008930719898e+01,5.343600000000000350e+00
8.517200000000000770e+00,4.726441879139117930e+01,9.936499571160616995e+00,4.241500000000000270e+00
9.180199999999999250e+00,5.409210185459080833e+01,1.803264685522865918e+01,6.798099999999999810e+00
6.001999999999999780e+00,2.517287295411970049e+01,1.797302629623686343e+01,9.269500000000000517e-01
5.520400000000000418e+00,2.165444139288806724e+01,1.156147591223342275e+01,1.519999999999999962e-01
5.059400000000000119e+00,1.850879859122273885e+01,1.477986128326046966e+01,2.821400000000000130e+00
5.707699999999999996e+00,2.299482182999712165e+01,6.329780862964137000e+00,1.845099999999999962e+00
7.636599999999999611e+00,3.883471100781206076e+01,5.953552633229511670e+00,4.295899999999999608e+00
5.870700000000000252e+00,2.419033029878269048e+01,1.414393185023741495e+01,7.202899999999999636e+00
5.305399999999999672e+00,2.016009802656463634e+01,1.840995426095515342e+01,1.986900000000000110e+00
8.293400000000000105e+00,4.505247997642509006e+01,2.106956091338886949e+01,1.445400000000000018e-01
1.339400000000000013e+01,1.067673664103413529e+02,7.258182027365636557e+00,9.055099999999999483e+00
5.436899999999999622e+00,2.106844201710541853e+01,1.479707208150686881e+01,6.170499999999999874e-01
